indice_tiempo,nivel_general,alimentos_bebidas,cereales_derivados,pan_fresco,pan_envasado,facturas,galletitas_dulces,galletitas_saladas,productos_pasteleria,arroz,harinas_trigo,otras_harinas,fideos_secos,pastas_frescas,masas_precocidas_tapas,carnes,achuras_menudencias_frescas,carne_vacuna_fresca_cortes_delanteros,carne_vacuna_fresca_cortes_traseros,carne_ave_fresca,pescados_mariscos_frescos,carne_porcina_ovina_fresca,fiambres,embutidos_conservas_preparados_carne,conservas_preparados_pescado,aceites_grasas,aceite_mezcla,aceite_puro,margarina_otras_grasas,lecheproductos_lacteos_huevos,leche_fresca,leche_en_polvo,quesos_blandos_untables,quesos_semiduros,quesos_duros,manteca_crema,yoghurt_postres_lacteos,huevos,frutas,frutas_frescas,frutas_secas_en_conserva,verdurastuberculos_legumbres,verduras_tuberculos_legumbres_frescas,verduras_legumbres_secas_en_conserva,azucar_dulces_cacao,azucar,dulces,golosinas,cacao_sus_derivados,infusiones,cafe,te,yerba_mate,condimentos,sal_especias,aderezos,alimentos_semipreparados,caldos_sopas_concentrados,polvos_para_postres,alimentos_preparados_listos_para_consumir,comidas_preparadas,empanadas_pizzas,helados,bebidas_no_alcoholicas,gaseosas,jugos_refrescos,soda_agua_mineral,bebidas_alcoholicas,vino,cerveza,otras_bebidas_alcoholicas,alimentos_consumidos_fuera_del_hogar,refrigerio,almuerzo,indumentaria,ropa_interior,ropa_interior_para_hombre,ropa_interior_para_mujer,ropa_interior_para_ninio,ropa_exterior,ropa_exterior_para_hombre,ropa_exterior_para_mujer,ropa_exterior_para_ninio,calzado,calzado_para_hombre,calzado_para_mujer,calzado_para_ninio,calzado_deportivo_para_hombre_mujer,calzado_deportivo_para_ninio,telas_hilados_articulos_de_merceria,telas,hilados_para_tejer,articulos_merceria,accesorios_para_vestir,articulos_marroquineria,articulos_joyeria_relojeria,servicios_para_la_indumentaria,confeccion_reparacion,vivienda,alquiler,alquiler_la_vivienda,reparacion_mantenimiento_de_la_vivienda,materiales_mano_obra,electricidad_serv_sanitarios_gas_otros,electricidad,servicios_sanitarios_gas_otros_combustibles,equipamiento_funcionamiento_del_hogar,muebles_accesorios_401,muebles_accesorios_40101,artefactos_domesticos,electrodomesticos,artefactos_a_gas,aparatos_radio_tv,textiles_accesorios_para_decoracion,blanco_manteleria,cortinas_alfombras_accesorios,menaje,bateria_cocina_cubiertos,cristaleria_loza,articulos_para_limpieza_mantenimiento,jabones_limpieza,detergentes_desinfectantes,articulos_para_mantenimiento,articulos_descartables,utensilios_limpieza,servicios_para_el_hogar,reparacion_aparatos_electricos,servicio_domestico_otros,limpieza_ropa,elementos_para_iluminacion_ferreteria,articulos_ferreteria,elementos_para_iluminacion,salud,productos_farmaceuticos_accesorios_terapeuticos,medicamentos,elementos_para_primeros_auxilios,accesorios_terapeuticos,servicios_para_la_salud,medicos_odontologos,servicios_prepagos_auxiliares,transporte_comunicaciones,transporte_publico_de_pasajeros,omnibus_corta_distancia,tren_corta_distancia,otros_medios_transporte,vehiculos_para_transporte_personal,automoviles,funcionamiento_mantenimiento_de_vehiculos,combustibles_lubricantes,cubiertas_repuestos_reparaciones,seguro_estacionamiento_otros_servicios,comunicaciones,correo,telefono,esparcimiento,entretenimientos,juegos_juguetes_rodados,plantas_animales_domesticos,articulos_deportivos,libros_diarios_revistas,diarios,revistas,libros_no_escolares,turismo,transporte,hotel_excursiones,equipos_elementos_serv_de_audio_video,equipos_audio_video_fotografia,elementos_para_audio_video_fotografia,servicios_para_audio_video_fotografia,servicios_de_esparcimiento,cines_teatros,club_espectaculos_deportivos,educacion,servicios_educativos,educacion_formal,otros_servicios_educativos,textos_utiles_escolares,utiles_escolares,libros_texto,bienes_servicios_varios,tabaco,cigarrillos_tabaco,articulos_para_la_higiene_el_cuidado_personal,articulos_tocador,articulos_tocador_descartables,articulos_belleza,servicios_para_el_cuidado_personal,servicios_peluqueria_para_el_cuidado,otros_servicios,servicios_varios
1990-03-01,51587.1316,49171.6582,54041.7867,51488.5625,49518.4095,45924.8878,51552.8695,59535.2232,41340.1008,91213.3814,62383.4119,58670.2395,58451.9427,47852.9608,49733.0085,49269.3669,61795.8482,51856.133,49694.3439,34685.2042,59672.138,47238.4288,50577.4566,53731.972,65057.0048,53871.8068,54791.5357,48117.2829,57068.2604,49970.3266,50706.8282,50614.1674,49069.1241,49648.1655,46573.6537,53828.2641,52231.8571,47882.3284,36306.0352,33701.4059,60270.105,51214.6372,50465.8509,55590.7336,44934.2788,33228.1984,58684.5993,51683.6075,44525.0964,50824.4502,56928.5193,69531.8741,35850.8688,55372.0758,49333.4814,59576.3952,53806.3251,58105.32,48193.4889,47107.0385,52696.6455,42192.0987,44476.5899,46123.1441,39780.5145,60246.9404,47430.5003,51893.2127,51759.4939,37614.9016,62129.7992,48407.2833,51140.0292,47707.5533,49150.6309,73454.6463,69162.7753,70897.2033,83261.8961,36691.6989,44420.056,27820.9712,36072.6966,67412.7096,71554.1823,48485.7572,69677.9071,76258.6711,87558.1985,63173.6551,61003.1571,70281.5207,58294.1021,73455.0197,68136.88,81943.951,42890.3006,42890.3006,30023.8701,12415.0082,12415.0082,62823.8722,62823.8722,24165.8638,23216.3472,24967.2809,67816.1065,71585.4903,71585.4903,63179.5528,71832.7772,55141.0815,57759.5211,73027.68,71571.1786,78979.2712,94649.0761,100869.0797,88898.4033,67601.902,72744.8695,70177.0861,74475.0458,51803.4893,58327.4447,61754.8622,72349.9217,62793.1237,53846.4792,79449.6345,119250.4164,58171.9463,53931.4816,54274.5906,52570.9935,60121.4918,78098.7782,53383.0904,58051.3194,49627.5682,51532.6411,38978.8617,37349.7126,27450.6982,56800.3232,76813.1841,76813.1841,54182.4082,38847.8968,98096.0973,52772.2225,34920.7065,55042.5133,34408.9055,56250.4402,63836.3021,69909.7949,45946.5891,74282.8266,50781.8069,35691.7173,57923.3776,92229.2142,57199.3995,39402.2826,72145.7257,60594.0009,62268.1511,71782.9009,39788.0752,48607.8607,53091.4929,42542.4998,72823.063,80582.385,91549.3984,56978.4748,58112.7943,44460.3518,87374.3604,62081.385,53042.9662,53042.9662,79104.7179,91023.4013,51071.317,78229.7749,42543.1806,42543.1806,53517.1101,53517.1101
1990-04-01,57453.8656,50050.3834,49906.6713,44965.3175,45959.9564,45327.7678,48278.1096,55152.2634,44670.2845,78295.3354,51590.5661,57328.593,53006.6998,48606.4289,48743.1675,46133.392,56125.4498,45925.9794,43768.2409,40408.2629,57623.2703,52388.6408,48966.6739,53025.1362,63463.5851,44096.8549,42737.3979,42990.1592,54173.4526,50043.8967,51816.6702,52059.3794,47829.8982,48329.4007,47107.2714,55238.9913,54094.2047,46062.7999,44202.2964,42050.1953,64002.8496,51850.9755,51799.3733,52152.5521,41934.1282,27878.4585,56448.2638,49386.7547,44232.8402,48465.4391,54486.588,67400.4917,33556.4133,56930.2135,51856.6048,60462.6698,53488.4473,58219.1008,47312.0307,51167.1851,57283.6422,45539.1,48945.1594,46642.2679,41005.6997,58448.5013,48357.9088,49939.1723,49438.4206,39084.3835,60314.7405,66023.6418,56942.0861,68349.0089,56084.8659,81726.8073,82904.6392,74790.79,91885.7485,43313.3015,51599.4419,33891.9018,42397.2069,75552.6943,74318.7049,68279.4125,74192.0345,78365.3941,87760.9662,67034.9826,67019.5892,70187.3941,59072.4988,79050.4317,75574.7133,84598.4497,50856.8435,50856.8435,40675.1644,23654.6411,23654.6411,66238.9775,66238.9775,37933.3095,36044.3217,39527.6649,70293.3772,78649.4628,78649.4628,63912.763,75228.7741,55418.1857,56263.5761,77248.741,76049.2254,82150.2309,99339.924,102701.7087,96231.803,63142.1457,70639.7644,63676.1969,66506.6301,49425.0932,56215.0215,66932.0497,91491.8159,64948.989,65713.8722,80177.5114,127086.1761,55099.9151,65657.8674,57746.5132,56063.2089,59942.8805,83905.4044,78302.5866,80501.1525,76533.8723,60395.5828,53794.3308,53145.5754,40495.6101,66430.0924,78963.9532,78963.9532,61662.9668,48016.0259,99243.2068,62247.0009,42533.575,92291.242,41267.9817,67357.5933,68852.2651,76392.7912,47677.1173,79805.2213,60752.0081,50603.6018,58478.5603,98423.2817,71726.6125,51229.6825,88940.2885,62269.9274,60018.5691,76351.3161,41973.0977,70562.3359,71627.9031,69120.8596,92435.7805,109292.6597,122808.7755,80202.4081,60478.1916,44591.9039,94527.6048,73426.5706,68054.1256,68054.1256,77929.3253,87882.8749,50537.8661,85043.9001,51116.3896,51116.3896,92483.1851,92483.1851
1990-05-01,65271.8968,57163.9662,54789.9813,52679.7871,49081.0363,51741.6717,48707.2596,56102.3324,54849.8522,75091.9004,59164.4234,56472.0029,54877.562,55153.8042,53248.2656,50660.8199,57248.9189,49029.2813,46360.4453,49985.0213,57673.0824,63880.6672,59295.1144,57487.9422,63925.7596,44299.1813,42694.6604,43989.8543,54657.2714,60050.5344,61267.593,56857.0805,62861.8612,60765.282,60040.4127,64331.8992,62332.5736,51360.0219,49410.1008,47404.9585,67858.5497,66891.4264,69316.4603,52718.9162,46340.171,36632.2944,57865.9515,52651.7786,45220.1966,48403.5557,54150.6436,66870.1189,34059.7595,56650.2511,52393.3197,59614.1029,55600.2391,61545.2434,47838.3467,59997.4387,65010.4678,57035.0432,53841.3841,53915.7507,51617.9159,60309.8741,53440.2519,56096.963,56159.2598,46850.1003,61758.7818,78995.1744,69278.272,81483.2245,61140.8877,88197.1074,90346.0421,80453.9049,98468.6318,48728.1787,58485.2623,38094.6015,46352.1632,78622.5913,78169.4778,72907.4186,78579.1274,79724.0664,89566.0368,73551.6274,75269.4002,73879.213,62199.4359,84077.1728,80164.7478,90322.2714,59647.6583,59647.6583,49953.5168,35108.5703,35108.5703,80394.5884,80394.5884,43688.3018,44784.2741,42763.2723,77553.9229,81657.8168,81657.8168,71686.292,81210.7324,60347.6403,66413.5493,88789.5477,88943.0835,88162.1663,109381.6525,109931.896,108872.9276,61347.6499,68051.2254,61918.7121,64380.3757,47228.1003,56619.8965,80215.0786,105126.467,78954.35,76052.7364,82223.6368,131834.3223,55701.5273,74637.0164,60981.1803,59087.65,62852.6862,90845.1595,96463.1424,98169.2318,95090.6184,67803.2663,64266.9658,63339.9311,52264.4922,77869.8162,86939.3125,86939.3125,68127.313,52838.4887,108708.6012,70644.6099,43375.0686,126216.6318,41267.9817,78502.5642,74500.5892,82236.1874,53261.4222,84794.8639,63652.0597,51808.2264,61283.8914,107222.1231,85942.7101,57978.3114,109427.6953,72162.2478,68272.6414,90541.1737,46955.9023,91729.4847,93480.9888,89360.0877,111380.2495,136729.0821,155083.4654,97225.6004,63323.4558,46080.9701,100279.6367,79896.9861,68054.1256,68054.1256,78096.2222,87974.1156,50643.033,85688.7769,62254.155,62254.155,124886.1037,124886.1037
1990-06-01,74343.3244,66226.6693,59882.6989,58459.076,53934.1567,57304.0987,51306.4696,59278.5346,64813.293,75429.2246,62381.4554,57604.165,58079.4691,63922.2312,57551.3065,59933.0966,63816.0007,56520.7166,53447.6157,59682.1154,74828.5117,78553.6951,78499.5518,67977.47,66597.6849,45323.7403,43719.3322,44394.606,56635.5134,66136.3669,64689.9219,60357.3563,69851.2288,74607.8036,71632.3677,66946.0281,66035.9707,58653.145,52080.4213,49832.3783,72763.6945,88725.0819,94286.8651,56220.6166,49160.9865,38354.0123,60004.2552,56727.0544,49618.4203,50673.6738,56604.7011,68097.207,36341.7634,59286.2745,55963.6694,61599.6096,64519.9754,75438.7973,50264.1875,72224.6203,77534.5506,71109.2004,60391.8158,62216.6437,63113.3896,64021.8827,59206.5238,69742.1982,71778.5158,57039.4907,64843.6356,94083.0498,83992.579,96666.7535,68610.6069,100307.7767,104382.721,91057.453,110644.7976,55827.1073,67391.8596,43574.2199,52022.3558,85655.3045,87133.2935,78087.7487,84990.3194,87244.2171,98562.0472,81068.6117,83390.2532,80431.7649,68484.7985,91496.2342,88990.8682,95495.3541,68322.6389,68322.6389,58918.4281,41864.4662,41864.4662,86284.9843,86284.9843,55337.6583,63138.174,48753.8173,87898.1652,92021.2967,92021.2967,79785.7394,88421.031,70669.7885,74681.3411,106872.3549,109218.9457,97283.6587,122449.2968,119768.8873,124927.4558,62084.1324,68679.5599,62293.1968,64909.2982,47499.1908,59197.0166,95084.3038,122668.0108,94788.4558,86186.586,89918.8311,142002.7595,62074.5142,85597.4697,67143.9038,65286.4783,65425.9546,99037.1176,115091.8081,116939.9693,113604.9894,72354.6276,67069.3066,66181.2152,52264.4922,82203.9345,97024.2727,97024.2727,71766.9239,53390.8516,120027.5413,75423.8567,51592.8638,145349.1995,49208.1582,92941.9967,83780.9172,88211.2766,68946.9309,94875.4656,70916.5343,59096.9328,66678.6633,116992.7316,110369.7929,58687.6898,153773.316,80775.0733,74499.609,101674.1406,54614.9984,108390.9579,109463.1897,106940.4659,130312.1696,162292.3597,182792.6654,118170.2861,69683.5236,49686.1541,112544.3043,86098.6802,68054.1256,68054.1256,80639.8887,90006.2989,54461.7438,88128.0575,78314.7467,78314.7467,144949.6893,144949.6893
1990-07-01,82391.2551,73678.2438,63381.7778,59613.2471,62063.3689,60627.0863,53520.8098,62166.0994,73570.0399,77503.2583,61985.2121,59210.9069,60955.2709,71715.7847,62950.2332,65511.6427,65918.2321,61395.9291,58836.3211,69290.936,83964.2096,81380.1973,80118.3168,73724.037,69069.528,46179.7655,44025.3676,45537.8092,60436.5738,73078.1298,71702.6966,67185.947,75443.3642,86202.2732,83115.3747,74589.6314,74101.6846,61879.0679,59833.5893,57505.7692,81250.8571,103779.1129,111000.4955,61575.5299,51075.4684,37548.5781,61950.3785,61790.4835,53498.5056,51953.7716,57721.6909,69411.2344,37868.1175,64943.5849,62695.8937,66508.5206,71666.1829,86024.3709,52919.9039,83902.7181,89822.43,83039.0827,69713.2641,70210.0824,73753.9257,64622.7259,67767.4927,78146.4909,80987.8917,63085.6765,69563.3937,108776.6064,97681.8582,111617.4592,74967.7572,110103.6066,113558.8813,100378.6762,122033.8792,60910.1962,73698.5448,47631.4771,55940.307,93727.1451,93050.5937,81956.5986,88634.3698,99216.9393,111958.2525,87822.828,91070.1416,85226.7509,74579.9773,99231.0591,98411.3258,100539.5354,76995.2139,76995.2139,63446.3025,50385.3826,50385.3826,94847.9083,94847.9083,55737.2158,63138.174,49490.6119,95897.4065,101009.4934,101009.4934,87505.9987,97076.5412,80079.009,81104.1978,121306.3091,125736.2694,103204.4981,132932.8005,127495.6462,137959.6941,63903.8259,69876.9647,63731.4964,66754.4837,49506.8062,63093.6871,104522.7813,140408.6593,102754.3175,98340.9225,96766.3731,149281.0654,68691.7677,97908.9415,73179.8463,71333.5049,70972.2845,105248.26,137433.4599,143008.9728,132948.0411,77848.8104,74239.3135,73994.7463,58819.2397,85622.1955,102942.7534,102942.7534,76534.247,56244.8555,126265.5269,84927.3973,54898.6356,183614.3298,51624.7337,108420.2596,90697.2428,93844.5844,74193.0283,110196.2906,75715.2712,61501.3301,73790.8242,126733.8493,138302.2611,60912.4442,203295.5663,88025.0638,78930.6044,111611.7288,61218.8547,131382.8882,138625.7975,121584.8368,152249.651,192608.5385,221296.7192,130863.9952,75736.5126,54835.6476,120533.7743,91584.0381,68054.1256,68054.1256,84175.7396,92378.3243,59673.811,93840.9977,89977.5565,89977.5565,161562.3557,161562.3557
1990-08-01,95028.1924,86553.9179,70138.9026,66253.2385,68325.5626,69539.2681,57750.4353,67873.0896,86393.5554,80054.6711,66781.8232,62053.8102,65168.5887,81582.017,68988.5271,82288.466,79153.6788,80230.0675,77553.8648,86059.3425,98414.5011,91772.7624,90189.8,85611.6197,74839.6676,49740.1651,47767.5239,47885.0291,64745.6366,76845.9494,75386.7122,72489.0921,79282.9647,92453.9564,91998.5668,79653.8684,77972.6612,61631.5516,71652.0249,69372.5746,92624.2632,138233.1852,150119.0094,68769.4272,52473.0643,35746.2463,64282.0399,67915.6,55295.3565,53641.4488,59504.5377,71574.8215,39269.2379,69646.7925,67347.2951,71247.7978,75374.2811,89471.1261,56969.2155,99018.011,107907.6495,95280.3899,84120.4882,77571.9268,79454.6528,72297.4164,77987.9047,87010.904,90250.0982,71192.3513,76339.981,128592.487,114994.2819,132074.3594,83139.239,124642.8473,127218.0447,113559.6904,139987.0047,66809.888,81477.0284,51435.2987,61518.6207,104065.6676,102732.8522,89422.1163,97058.9071,112241.2855,124723.2301,98791.1764,104424.0932,92247.7645,81033.6972,112565.6715,110093.1882,116512.3035,88271.0596,88271.0596,74743.5221,57629.0165,57629.0165,108623.5953,108623.5953,68098.3097,76820.9682,60736.1559,112206.3678,122073.364,122073.364,107118.6679,116432.7663,95947.3922,101985.4713,139937.3976,145415.9556,117550.7814,149385.2659,143074.0873,155220.2341,67001.1621,71328.6075,66706.6271,70603.0683,52344.677,69314.0385,125647.1563,162376.2629,125309.0625,113581.6879,109490.2551,168694.9473,77839.1437,114358.3104,86225.3606,84401.8856,77279.9908,122843.5726,159323.2103,172431.0174,148778.1707,87508.9809,82134.7026,80823.9146,68300.0202,99373.6321,119310.6512,119310.6512,86286.8737,64630.9617,135920.8983,99469.027,58337.7227,204234.0379,54626.8293,123557.4298,98276.9536,100660.0194,80389.8907,123537.8124,84531.5046,70726.5295,80865.1042,136570.5277,154777.6048,69355.7716,226516.336,99655.7042,93324.3466,123564.1736,68583.4084,161521.5987,163641.2245,158654.2146,171989.2444,218377.2035,252303.7157,145358.3867,84046.0787,63348.8367,128406.911,101531.7587,73566.5098,73566.5098,90133.8918,96802.6557,68413.2626,101540.5213,107119.1325,107119.1325,184899.7382,184899.7382
1990-09-01,109926.0547,98783.4595,81919.5996,79104.5294,77969.2534,82682.1898,69833.2182,83317.9922,102020.8514,84410.592,76225.7232,68932.9171,73267.2744,92767.1306,79580.7242,91857.0415,85712.7587,87379.159,84143.4613,106369.3473,111878.7928,99604.9388,100480.916,94896.0973,83330.035,60336.124,59136.1946,57111.1214,72692.0003,85833.8645,87515.8649,86797.3918,86289.3536,99437.4902,102306.4848,92528.4477,91876.2629,62001.341,85993.1639,82831.3853,115083.3246,153176.7723,165248.7836,82624.8903,58866.0305,39678.3333,71505.6609,80366.6816,59682.9012,57964.4974,64910.6861,77640.7614,41389.7767,76768.6115,74439.8444,78389.9955,84146.7772,99554.6379,64030.0287,117920.7656,131500.8755,111585.5496,96805.765,91413.9775,90332.2736,84233.6784,98762.3759,104402.0572,107910.0723,88178.4354,92250.025,148611.6673,136122.608,151809.5387,97678.2111,144905.9785,147710.5399,134708.4337,158465.9649,78873.0756,95389.7027,60989.3842,74522.2324,123277.7586,118290.2589,104505.0545,113099.2425,135611.9125,149127.2146,113364.1699,122845.5873,99311.7693,91239.8782,127867.1827,125475.7334,131684.4665,101977.4227,101977.4227,86501.7203,66010.0253,66010.0253,123165.6753,123165.6753,80400.9009,93836.2714,69061.0939,129725.4308,139449.5537,139449.5537,113644.5048,124121.9864,103167.4703,107288.7947,162364.8426,169106.0634,134818.7029,182059.5924,171065.0467,192224.544,74838.2327,75885.8555,74904.0678,81737.1602,59952.0376,79677.2581,150773.1824,194785.8412,149748.4676,138730.513,122716.0558,192398.3337,85463.5771,135499.8525,100975.6622,99139.3932,86367.4817,141945.7824,190679.8734,209967.2708,175163.4436,104481.6175,94446.1861,90378.5324,86003.0934,126004.7364,127781.7074,127781.7074,108044.1925,92856.2658,146904.9477,112325.0768,74203.6411,230126.2896,70237.7265,142570.0806,113460.9321,116499.6569,94332.0518,138507.0071,96418.3306,80566.7424,93866.9494,153875.9768,179794.8026,89077.6732,255980.6151,112796.9645,97057.3242,144043.8559,82271.9535,187672.4576,193128.0757,180292.2151,195198.554,247014.831,284928.5051,165414.5888,96964.2809,73630.6643,146975.7101,116147.1329,83056.5896,83056.5896,102652.9458,107105.2458,84542.4784,117382.1067,130695.9441,130695.9441,207823.9797,207823.9797
1990-10-01,118379.8764,104658.7516,84987.2676,81309.3533,82311.0101,86072.1595,72327.209,86517.3383,108726.5552,90406.0961,73469.9251,71945.3909,75757.251,95862.9607,81819.6609,90090.3014,84849.9224,85874.2415,83386.5575,98285.2769,108757.8811,99360.29,102155.4419,95843.898,90200.7012,59662.2972,57302.9726,57909.1089,76892.2633,93325.338,99010.7844,95759.199,90354.9519,102601.766,106397.6921,104537.2913,102454.0393,65659.4201,101493.0821,98090.2417,132801.148,160416.2635,172414.7073,90294.3287,60182.9861,38091.2,75183.2437,83816.4041,61642.9586,59839.5459,67039.4124,80044.4689,42714.2496,80442.0145,77694.2187,82355.1437,88799.5911,104782.13,67932.5335,124645.6497,137743.29,117908.9537,105926.5412,98867.321,97702.6599,89079.7716,108307.4862,120907.0029,126586.4824,94446.7062,101360.2879,165715.2348,147385.2722,170408.6919,106175.9378,156597.3975,157837.9773,144064.4481,176092.4578,86912.5916,103901.2845,67140.6598,86318.6216,132262.1708,123910.9701,116336.8085,124313.8911,143305.181,155881.7059,122968.3937,136422.183,100701.0666,97523.2247,133504.6576,133386.1046,133693.8945,111619.8912,111619.8912,92837.9995,78492.5211,78492.5211,130512.8221,130512.8221,82855.9559,93836.2714,73588.28,140290.9602,149040.7867,149040.7867,113963.6595,124815.6215,104663.5777,106949.166,174077.0092,181225.9328,144864.9051,201165.6023,184916.9508,216188.2111,79288.2126,79065.9843,79282.7341,88758.9374,65315.6383,83443.2402,168845.7999,205974.978,170534.0926,148734.609,128435.4594,208157.365,85815.7477,150460.0612,110370.7173,108797.0838,92434.7582,149442.2513,214534.8683,233491.6235,199284.4354,109891.2314,96142.3605,91877.7023,87933.0039,128820.5794,135065.2647,135065.2647,111944.6179,92985.644,153694.1471,125572.3615,103019.1503,245116.5428,99404.883,153325.3066,117708.7608,121670.1421,95977.3522,144117.5136,105146.7109,90409.9518,100916.7084,161135.8541,192295.7253,91370.3781,277054.5755,120976.2501,95244.6758,162165.6795,87470.9766,206580.284,210626.856,201106.1687,216395.1441,275968.6058,315342.3663,191225.8718,103454.6544,80062.9279,153590.6317,131737.617,104485.1897,104485.1897,108623.7968,112428.7757,91378.48,124696.2413,146322.1581,146322.1581,236419.2761,236419.2761
1990-11-01,125696.493,109540.0743,88479.8784,82305.8169,89672.9702,87879.6748,74687.3701,88828.7426,114268.8329,99886.6939,78750.3655,75416.1468,78107.9337,101434.2462,88423.1625,90805.8666,85231.1141,85755.4413,84134.433,96712.7125,108757.1063,102642.6697,107924.4719,98170.2673,97728.4267,60037.6556,56959.1548,58916.1328,80724.1865,96169.574,104356.1781,97955.8923,90529.9659,103030.048,109953.7172,108845.6488,108575.5709,65134.1448,122639.6966,119625.387,150373.0594,150974.8876,160196.4768,97081.5923,63337.9278,40871.8576,78864.7761,88698.1476,63323.7958,61502.2298,68482.6233,82446.8654,44508.248,83635.0832,80218.5495,86013.8154,93316.3983,110242.5887,71217.2945,132843.4312,147727.6213,125137.8089,111702.3876,114807.1058,119480.7087,91690.8092,123287.6617,126255.0815,130552.7858,111615.228,107932.3822,181277.3859,166653.8695,185021.7933,111253.898,164450.9788,167730.7677,149651.9219,185143.3154,91010.5111,109146.8228,69350.6057,91933.1377,138355.4098,129016.242,119466.8967,131013.2585,151463.708,164897.3138,128473.6484,142838.2948,104766.8068,101131.8764,139040.9852,141444.688,135204.1422,121788.8197,121788.8197,99454.9377,90255.0904,90255.0904,143119.4013,143119.4013,83777.2624,96275.6654,73228.2807,147316.1876,154960.6846,154960.6846,117488.0674,126837.9533,108260.8573,111782.3456,184108.3819,191809.8734,152638.3612,208782.4882,192331.431,223992.2301,83797.8938,84168.8499,82527.9381,93883.9384,72070.3453,87464.2323,178357.8502,213973.5567,179823.7224,159665.2599,135161.0706,223593.3374,87884.7582,162768.7822,115740.2766,114019.7163,97158.0393,157707.8537,237934.4532,263813.5571,217115.0917,112234.9548,96394.3161,91877.7023,87933.0039,130854.9219,139252.2879,139252.2879,115015.1249,93819.5791,154334.2519,139264.2053,104938.952,245116.5428,101373.5152,166022.4353,123015.3387,128236.0737,97737.0419,151273.6065,112674.7402,99643.1572,106633.9933,165370.0085,214238.3334,92325.3314,316622.9786,127334.2449,97248.4425,170522.2602,96398.7723,223337.2434,224965.4078,221134.6977,240219.679,308728.1154,351377.97,216934.3613,110340.0962,85433.6848,163722.5293,150855.5597,132696.1909,132696.1909,113402.654,117436.2377,93658.6047,133323.7068,161548.9432,161548.9432,277579.801,277579.801
1990-12-01,131574.376,114798.8364,92022.3283,83221.702,95533.4973,90867.5837,77433.7341,91454.9079,118554.438,118313.8925,82081.8536,78723.9766,79449.8811,105502.8753,91138.4225,96298.9943,86029.3005,85075.6,84291.1595,117215.8075,108141.2305,115037.1869,136266.483,100245.407,103194.1855,61151.1409,57585.7055,60992.6219,83353.7332,96212.4447,106674.2845,98244.2849,89181.1148,101187.2199,109246.5254,100706.0005,111818.9084,65264.4131,149522.4414,148244.8992,161276.5552,139697.7737,147239.3649,95622.8105,64369.0774,39768.3174,80969.7917,92936.2246,64076.1169,62160.8787,68369.5362,83880.1387,46155.0533,85809.2055,82473.9017,88131.3819,96157.041,113734.5472,73207.5686,140277.3373,158400.3063,130394.6881,115850.117,125352.9017,130926.3424,99403.2679,134264.4222,130244.9819,133474.6545,127170.6089,111274.7902,194774.9967,186068.5315,197004.3204,112653.7568,167969.5071,174091.4547,152213.2111,186627.1969,91532.431,110690.7607,68469.6677,93020.7829,140205.5897,131413.3796,119939.1572,134626.4474,153821.8888,167524.1573,131295.6586,146253.5585,106267.8449,103698.4623,142470.5153,144553.6926,139145.3021,128127.3209,128127.3209,103789.952,99623.2816,99623.2816,151383.4596,151383.4596,83458.9158,96275.6654,72641.2411,156547.1851,160553.9914,160553.9914,120928.0291,128027.8298,113868.9259,116610.0045,188717.7123,196275.1062,157836.5069,213186.6265,197101.6379,228057.9214,87236.2688,89436.1737,85121.2794,96463.5865,75698.89,90202.6927,197875.207,232630.3162,201804.8978,169890.9179,137938.9565,232882.5087,87181.6799,173900.7184,119132.7544,117296.6178,97531.8093,165214.087,261436.3676,293799.4435,235400.7452,114217.1989,96638.0831,91877.7023,87933.0039,132823.1482,143569.1088,143569.1088,116673.2959,93814.653,155440.0601,147282.5738,112155.3539,245116.5428,108773.4673,174587.9311,126875.3847,129749.5108,107542.8774,152978.9425,119360.9789,108869.4059,110317.1565,167573.1217,235840.0202,92325.3314,356366.1351,129170.1277,98923.0777,172747.8016,97806.6751,224499.8969,214840.407,237567.0464,252645.2082,325462.5768,369587.7853,230493.4715,114596.6707,88861.203,169756.0375,160721.0677,142648.4053,142648.4053,116550.6044,122190.3957,91566.0279,139236.7392,176233.8628,176233.8628,300637.0787,300637.0787
