Unnamed: 0,Temperatura Ambiental (°C),Humedad,temperatura,ph,ce,std,sts,od,nivel,turbidez,dureza,cloruros,ph_norm,od_norm,ce_norm,std_norm,sts_norm,dureza_norm,cloruros_norm,turbidez_norm,nivel_norm,temperatura_norm,ICA,clasificación
7568,21.426546,0.8847678,24.041965,7.850628,1160.6537,578.16675,43.03874,1.1393615,75.327,319.53845,206.51733,113.8749,100.0,11.393614999999999,33.934629999999984,92.183325,71.201575,51.93481666666667,100,0.0,25.326999999999998,100.0,49.47906193083333,Mala
7569,31.67554,0.7454592,19.706627,8.125032,1551.0941,780.713,65.6292,0.848279,56.46273,800.10815,237.2675,121.194664,100.0,8.48279,0.0,71.92869999999999,42.963499999999996,34.85138888888888,100,0.0,6.462729999999993,98.533135,39.344966820611106,Muy mala
7570,17.263859,0.72066206,15.332207,8.09233,1423.9955,711.10583,85.956,2.1470208,37.24572,971.5289,142.08113,126.43329,100.0,22.205312,7.600450000000009,78.88941700000001,17.554999999999993,87.73270555555555,100,0.0,0.0,76.661035,44.46462305944445,Muy mala
7571,13.286847,0.76315075,15.070257,8.141996,1509.2445,755.64526,75.367134,1.8096681,41.086334,950.97797,140.86734,128.3199,100.0,18.096681,0.0,74.435474,30.791082500000016,88.40703333333333,100,0.0,0.0,75.35128499999999,42.547570743966666,Muy mala
7572,9.558546,0.79270554,20.705906,8.16784,1376.5382,675.0105,40.934464,1.2633556,31.16337,260.50284,117.94781,91.716415,100.0,12.633555999999999,12.346180000000004,82.49895000000001,73.83192,100.0,100,0.0,0.0,100.0,46.48062457139999,Mala
7573,10.342994,0.7024492,24.839113,8.123059,1340.9683,651.5226,49.515118,1.9207258,30.40922,432.32126,127.62172,104.868546,100.0,19.207258,15.903170000000003,84.84774,63.1061025,95.76571111111112,100,0.0,0.0,100.0,48.4101316870889,Mala
7574,12.295035,0.78011656,22.976904,7.5789924,833.5692,405.39673,24.641918,0.78419024,45.55925,79.86474,138.08209,53.90202,100.0,7.8419024,66.64308,100.0,94.1976025,89.95439444444445,100,21.195010526315798,0.0,100.0,56.30922478746291,Mala
7575,19.446692,0.12979156,26.177843,7.418749,1514.655,739.163,88.60629,0.72308254,41.654007,659.18274,218.9021,100.04264,100.0,7.2308254000000005,0.0,76.0837,14.242137499999998,45.054388888888894,100,0.0,0.0,94.110785,37.76477972877111,Muy mala
7576,25.982197,0.7464692,21.612858,7.997443,1041.9252,514.3109,40.607075,3.3973289,21.020231,64.9394,180.3565,77.4883,100.0,40.959933500000005,45.80748000000001,98.56891,74.24115624999999,66.4686111111111,100,36.90589473684211,0.0,100.0,63.03013054781521,Mala
7577,18.194221,0.89178944,20.31927,8.243171,1203.1921,599.0961,42.895687,1.1551721,66.30236,285.7527,378.8562,132.21452,100.0,11.551720999999999,29.680790000000002,90.09039,71.38039125,0.0,100,0.0,16.302359999999993,100.0,46.8715029199,Mala
7578,19.118458,0.2454164,21.971565,7.7853823,1722.7518,854.7416,73.77357,0.58439153,52.73481,268.3434,219.74289,144.17511,100.0,5.8439153,0.0,64.52584000000002,32.78303749999999,44.58728333333334,100,0.0,2.73481000000001,100.0,37.356305613286665,Muy mala
7579,16.599129,0.43656465,21.985462,8.454267,1033.4744,508.41095,65.71643,5.429775,53.585583,157.48477,149.24844,74.77605,100.0,71.44662500000001,46.65256,99.158905,42.854462500000004,83.75086666666667,100,0.0,3.5855829999999997,100.0,67.88157504273333,Aceptable
7580,20.192318,0.53741527,23.392391,7.9606066,1611.2236,790.9315,55.891518,0.9082719,56.605877,222.37569,257.19406,131.83617,100.0,9.082719,0.0,70.90684999999999,55.135602500000005,23.781077777777796,100,0.0,6.6058769999999924,100.0,39.789456276922216,Muy mala
7581,17.21949,0.8309157,24.100945,7.5390906,961.0915,474.6107,43.175983,1.2402304,42.34065,367.766,128.83691,89.80148,100.0,12.402303999999999,53.89085,100.0,71.03002125,95.09060555555556,100,0.0,0.0,100.0,53.09615850854444,Mala
7582,22.48547,0.607401,20.40239,8.046209,504.6042,255.25995,30.062849,6.979933,24.766077,37.31338,134.33832,41.63941,100.0,89.79933,99.53958,100.0,87.42143875,92.03426666666667,100,65.98591578947368,0.0,100.0,88.24826734025439,Buena
7583,11.658642,0.612499,22.759098,8.223901,1561.1735,776.39026,30.585932,2.0476074,21.847612,0.58100724,158.46072,169.9532,100.0,20.714111,0.0,72.360974,86.767585,78.63293333333333,100,100.0,0.0,100.0,55.27102348146666,Mala
7584,14.205798,0.6092732,17.750526,8.191676,1093.9863,537.7175,42.285423,1.687619,51.476086,58.264748,142.25845,79.34105,100.0,16.87619,40.60136999999999,96.22825,72.14322125,87.63419444444443,100,43.931844210526314,1.4760860000000093,88.75263000000001,55.983674477434505,Mala
7585,27.41826,0.33469918,24.445875,7.66945,999.2089,487.44757,22.39288,0.7222916,26.75156,1.7406846,187.60307,81.47214,100.0,7.222916000000001,50.07911000000001,100.0,97.0089,62.44273888888889,100,100.0,0.0,100.0,60.483951300511116,Mala
7586,18.34463,0.55438644,19.691828,8.057585,1562.4177,773.8856,60.678524,1.3744949,39.087597,58.1253,227.73146,130.43948,100.0,13.744949,0.0,72.61144,49.151844999999994,40.14918888888889,100,44.078631578947366,0.0,98.45914,45.08334264455321,Mala
7587,17.936022,0.54510856,21.108143,7.9975023,1526.2655,759.2362,94.60414,1.0426079,40.41378,977.754,178.86601,120.33246,100.0,10.426079,0.0,74.07638,6.744824999999992,67.29666111111112,100,0.0,0.0,100.0,38.84907875848889,Muy mala
7588,7.1416206,0.8092155,22.102423,8.169407,1385.232,670.5411,44.130493,1.9425015,34.13449,598.5016,151.02892,99.80649,100.0,19.425015000000002,11.476799999999997,82.94588999999999,69.83688375,82.76171111111111,100,0.0,0.0,100.0,47.717458121388894,Mala
7589,18.021648,0.35515228,17.780827,8.161165,1516.751,750.3125,51.99901,1.1808563,50.399124,24.24746,269.37415,96.616005,100.0,11.808563000000001,0.0,74.96875,60.0012375,17.014361111111114,100,79.73951578947369,0.3991240000000005,88.904135,47.68774059220994,Mala
7590,21.642141,0.85254526,26.800146,7.499174,1037.7876,523.1766,48.107975,1.2865247,52.52406,556.87823,144.08038,108.9136,100.0,12.865247,46.22123999999999,97.68234,64.86503124999999,86.62201111111112,100,0.0,2.5240599999999915,90.99927,51.39997718318889,Mala
7591,7.00266,0.10168889,21.644476,7.895011,1342.4596,643.8837,73.59553,1.4781034,36.215702,715.44806,217.88501,50.012024,100.0,14.781034,15.754040000000018,85.61163,33.005587500000004,45.619438888888894,100,0.0,0.0,100.0,44.10149874971112,Muy mala
7592,14.1692295,0.70872986,30.138052,7.4653606,1003.2405,490.79684,38.438522,0.72213674,46.883133,88.90488,286.09326,118.064926,100.0,7.2213674,49.67595,100.0,76.9518475,7.725966666666679,100,11.679073684210522,0.0,74.30974,49.37051858892492,Mala
7593,26.60863,0.84891266,23.676966,8.149366,1450.5132,726.65546,55.52918,1.9614203,52.46185,429.2417,284.81393,145.3872,100.0,19.614203,4.948679999999996,77.33445400000001,55.588525000000004,8.436705555555534,100,0.0,2.4618499999999983,100.0,43.58461279804444,Muy mala
7594,12.940361,0.73577803,16.19195,8.450451,1495.474,742.16254,75.161835,2.031433,51.028355,955.233,164.78867,122.689995,100.0,20.471494999999997,0.4526000000000039,75.783746,31.047706250000005,75.11740555555556,100,0.0,1.0283550000000048,80.95974999999999,43.24625179304444,Muy mala
7595,15.13353,0.53257865,17.93074,8.236782,738.5889,363.157,56.232563,5.0003076,44.770073,204.1594,138.66602,53.8809,100.0,65.004614,76.14111,100.0,54.70929625,89.62998888888889,100,0.0,0.0,89.6537,70.11500555221112,Aceptable
7596,28.158806,0.32774103,23.0797,7.712594,923.9611,456.14755,31.397144,2.8546572,23.817116,5.5160627,299.47754,55.189705,100.0,32.819858,57.60389,100.0,85.75357,0.29025555555557503,100,99.45677610526316,0.0,100.0,66.52931128823391,Aceptable
7597,15.785409,0.5259788,19.659208,7.724852,1614.3115,784.61053,418.10995,0.5706337,19.076508,978.5502,301.84882,106.49601,100.0,5.706337,0.0,71.538947,0.0,0.0,100,0.0,0.0,98.29603999999999,34.852201201499994,Muy mala
7598,11.007768,0.7960886,19.745663,8.210431,1353.2279,658.66345,46.36638,1.992614,40.948845,613.6836,137.82541,100.875404,100.0,19.92614,14.677210000000002,84.133655,67.042025,90.09699444444445,100,0.0,0.0,98.72831500000001,48.418986805555555,Mala
7599,23.734726,0.826929,24.499126,7.628806,928.68524,465.16357,43.292168,3.033584,19.755507,64.98194,330.90448,106.687294,100.0,35.50376,57.131476,100.0,70.88479000000001,0.0,100,36.861115789473686,0.0,100.0,60.86934614522105,Mala
7600,21.97926,0.08075138,24.19535,7.789533,1548.5162,756.6124,124.911316,1.7029603,28.030958,603.90656,218.98956,131.01945,100.0,17.029603,0.0,74.33876000000001,0.0,45.005799999999994,100,0.0,0.0,100.0,39.82389238220001,Muy mala
7601,8.882346,0.49467847,20.910786,7.849867,1002.40436,499.6895,20.752815,0.51429003,39.252563,2.5109904,330.43668,52.304848,100.0,5.142900299999999,49.759564,100.0,99.05898125,0.0,100,100.0,0.0,100.0,58.14887219532,Mala
7602,24.125559,0.4774575,24.728321,8.039557,1596.334,795.7953,65.896095,2.2105577,22.166925,77.86812,266.20782,155.64915,100.0,23.1583655,0.0,70.42047,42.629881250000004,18.773433333333315,100,23.29671578947368,0.0,100.0,44.84189167828772,Muy mala
7603,26.244759,0.5747838,21.531544,7.998667,758.40027,381.21793,42.230537,6.454559,31.857351,13.1963,389.6398,61.645412,100.0,84.54559,74.15997300000001,100.0,72.21182875,0.0,100,91.37231578947369,0.0,100.0,82.38146129132105,Buena
7604,15.865817,0.7077013,19.632828,7.7163057,1192.8334,581.6594,59.056587,1.629364,17.234688,785.19073,107.458405,102.992966,100.0,16.29364,30.716660000000005,91.83406,51.17926625,100.0,100,0.0,0.0,98.16414,49.5562530055,Mala
7605,27.317074,0.8762132,22.664814,7.969759,1309.8036,653.9538,53.340633,1.9070313,59.64667,373.26114,163.77524,114.49949,100.0,19.070313000000002,19.01964000000001,84.60462,58.324208750000004,75.68042222222222,100,0.0,9.64667,100.0,48.34795993547778,Mala
7606,28.868616,0.3337609,24.025595,7.5255976,955.2201,466.36615,20.106892,0.81389135,23.809141,1.0183321,174.24503,92.81631,100.0,8.138913500000001,54.47799,100.0,99.86638500000001,69.86387222222221,100,100.0,0.0,100.0,61.66201014267778,Mala
7607,17.024748,0.63551915,23.707266,7.8317947,822.26825,401.57083,39.56319,2.0021262,40.157883,214.86554,128.76288,73.236694,100.0,20.031893000000004,67.77317500000001,100.0,75.5460125,95.13173333333333,100,0.0,0.0,100.0,57.29973250386667,Mala
7608,15.451655,0.36369565,20.35841,7.8669643,1551.4707,770.5303,57.248108,0.66296375,22.541351,82.55985,191.36757,116.580894,100.0,6.629637499999999,0.0,72.94697,53.439865,60.35135,100,18.358052631578943,0.0,100.0,41.566390154236835,Muy mala
7609,13.239547,0.45518842,18.99722,8.136536,1024.5057,500.201,28.830286,6.6859245,24.959534,4.8543158,291.5379,70.88518,100.0,86.859245,47.54943,99.9799,88.9621425,4.70116666666668,100,100.0,0.0,94.9861,81.50022971533333,Buena
7610,24.060848,0.8446051,23.413021,7.701645,787.18994,394.2571,41.82491,4.2625566,19.973545,31.527397,366.3387,90.33705,100.0,53.938349,71.281006,100.0,72.7188625,0.0,100,72.07642421052631,0.0,100.0,71.29273144597894,Aceptable
7611,12.991408,0.78688616,26.616276,7.257554,764.83215,377.0152,36.681732,0.96465653,22.24369,357.51376,107.209274,74.47669,100.0,9.646565299999999,73.516785,100.0,79.147835,100.0,100,0.0,0.0,91.91862,55.10415511162,Mala
7612,22.197554,0.339125,25.120102,7.744756,1368.7897,670.0542,31.250027,0.4050425,49.87769,8.534661,166.04163,85.863556,100.0,4.050425000000001,13.121030000000005,82.99458,85.93746625,74.42131666666667,100,96.27930421052632,0.0,99.39949,52.58867589141227,Mala
7613,24.331991,0.18050465,19.628222,8.037655,862.8594,429.44696,37.45172,6.6696124,37.133476,6.692128,344.90704,49.93635,100.0,86.696124,63.714059999999996,100.0,78.18535,0.0,100,98.21881263157894,0.0,98.14111,82.62876956133684,Buena
7614,19.861673,0.51126534,21.541943,8.045384,964.96857,469.83466,71.10511,4.233978,38.238087,387.0564,138.0271,83.204956,100.0,53.50966999999999,53.503142999999994,100.0,36.118612500000005,89.98494444444445,100,0.0,0.0,100.0,63.159915458955545,Mala
7615,17.42724,0.3095302,31.187553,7.351897,1395.8164,656.2704,305.7675,0.32302868,19.021978,953.50323,253.63759,73.982574,100.0,3.2302868,10.418360000000007,84.37296,0.0,25.756894444444455,100,0.0,0.0,69.06223499999999,36.90875647977556,Muy mala
7616,12.367052,0.6507859,18.612078,7.616205,970.11127,480.50937,25.794897,0.8356244,28.023926,16.865965,208.06906,50.07036,100.0,8.356244,52.988873000000005,100.0,92.75637875,51.07274444444444,100,87.5095105263158,0.0,93.06039,59.36229871200292,Mala
7617,13.471725,0.26503643,21.71422,7.9713893,1024.418,510.3291,18.499165,0.68079585,33.071777,0.36468464,170.31012,108.15294,100.0,6.8079585,47.55820000000001,98.96709,100.0,72.04993333333333,100,100.0,0.0,100.0,60.378426326566675,Mala
7618,14.004187,0.5046912,16.681753,8.3411665,1459.7917,717.4141,44.476307,8.036863,23.77185,1.8591682,263.7251,114.25501,100.0,100.0,4.020830000000004,78.25859,69.40461625,20.152722222222224,100,100.0,0.0,83.408765,76.85804675377778,Aceptable
7619,9.777361,0.6721601,22.012836,7.555525,1055.8748,520.7084,33.23988,0.6108924,40.02234,41.649467,254.50974,98.075485,100.0,6.108924,44.41252,97.92916,83.45015000000001,25.27236666666667,100,61.42161368421053,0.0,100.0,53.99707960556491,Mala
7620,17.894447,0.23288023,20.095385,7.8911524,1022.50507,505.93497,20.240913,2.2154882,28.081299,0.41999707,222.53403,99.63816,100.0,23.232322999999997,47.749493,99.406503,99.69885875,43.03665,100,100.0,0.0,100.0,64.45179265339999,Mala
7621,33.944466,0.46408784,26.461098,7.656551,1124.2804,547.1036,30.965107,1.649649,18.481627,7.516683,188.00774,98.209404,100.0,16.496489999999998,37.57195999999999,95.28963999999999,86.29361625,62.217922222222214,100,97.35086,0.0,92.69451000000001,60.21040299227778,Mala
7622,22.498436,0.63430476,13.406105,8.599052,1604.6389,802.1067,179.56735,2.7610734,56.07965,995.3458,221.77922,144.87553,96.03791999999999,31.416100999999998,0.0,69.78932999999999,0.0,43.45598888888888,100,0.0,6.079650000000001,67.03052500000001,42.349472968011106,Muy mala
7623,22.348568,0.28388888,26.376286,7.5568686,1617.2839,793.28766,78.57098,0.8749011,61.426926,459.6614,269.17972,135.2813,100.0,8.749011,0.0,70.671234,26.78627499999999,17.122377777777785,100,0.0,11.426926000000009,93.11856999999999,38.02926610182223,Muy mala
7624,12.405263,0.5880723,15.486001,8.241754,1038.2611,511.0708,45.89916,1.3318899,68.00822,110.7752,145.92114,77.52224,100.0,13.318899,46.17389000000001,98.89292,67.62604999999999,85.59936666666667,100,0.0,18.008219999999994,77.430005,52.22908662143334,Mala
7625,19.666965,0.43295524,20.679611,8.008885,1545.4105,768.44965,79.745926,1.9479877,19.46187,96.96139,270.51202,130.17151,100.0,19.479877000000002,0.0,73.155035,25.317592500000003,16.382211111111104,100,3.19853684210527,0.0,100.0,41.251888854504685,Muy mala
7626,17.730434,0.5494366,22.577148,8.162232,1440.7031,711.4554,72.16658,2.6095655,36.970814,132.48254,160.91449,125.56922,100.0,29.143482499999998,5.929690000000008,78.85445999999999,34.791775,77.26972777777777,100,0.0,0.0,100.0,47.41886036572222,Mala
7627,19.511564,0.35763726,13.087234,7.8183827,1581.7448,790.7195,319.08685,1.0885288,53.538757,998.48505,192.73445,123.24619,100.0,10.885288,0.0,70.92805,0.0,59.59197222222222,100,0.0,3.538757000000004,65.43617,37.51410975807778,Muy mala
7628,21.633844,0.46222928,25.530796,7.8871665,1581.7126,786.25586,43.635696,0.9073286,35.409634,31.323128,217.23985,152.03734,100.0,9.073286,0.0,71.374414,70.45537999999999,45.97786111111112,100,72.29144421052632,0.0,97.34602000000001,47.38206299526783,Mala
7629,16.261452,0.85062104,27.897865,7.4546995,803.01404,398.47333,27.669313,1.3202229,65.711716,149.533,213.66394,78.9002,100.0,13.202229,69.698596,100.0,90.41335875,47.96447777777778,100,0.0,15.711715999999996,85.510675,55.411063059422226,Mala
7630,16.408968,0.7386957,23.461464,7.6580873,458.37106,233.1321,20.14786,2.8471627,24.728952,28.389305,132.84665,38.64948,100.0,32.707440500000004,100.0,100.0,99.815175,92.86297222222221,100,75.37967894736842,0.0,100.0,72.97083203858303,Aceptable
7631,25.701828,0.6378014,19.785597,8.039181,889.2195,442.41507,39.739357,5.9993973,25.03014,12.1440525,373.2939,65.16838,100.0,79.9909595,61.07805,100.0,75.32580375,0.0,100,92.4799447368421,0.0,98.92798499999999,79.6743277388263,Aceptable
7632,16.025133,0.68784857,14.34896,8.016269,1419.2031,711.71045,91.62172,1.7704523,39.83525,978.48895,139.291,116.16521,100.0,17.704523000000002,8.07969,78.828955,10.472849999999994,89.28277777777778,100,0.0,0.0,71.7448,42.74775008892221,Muy mala
7633,12.077471,0.7476651,17.641281,8.169786,1360.5132,669.5615,47.015175,1.3778912,36.402657,567.0115,122.81911,90.45495,100.0,13.778912000000002,13.948679999999996,83.04384999999999,66.23103125,98.43382777777778,100,0.0,0.0,88.20640499999999,46.37458397202222,Mala
7634,10.137966,0.7263313,18.514168,7.9241867,1206.457,597.24646,32.566948,0.5500011,33.764004,18.839542,222.81627,108.6959,100.0,5.500011000000001,29.354299999999995,90.27535400000001,84.29131500000001,42.87985,100,85.43206105263158,0.0,92.57084,53.68704064169473,Mala
7635,23.274982,0.6443774,21.67101,7.692477,1638.3793,803.7437,64.51932,0.7939342,48.917393,335.15027,284.67746,132.37965,100.0,7.939342,0.0,69.62563,44.35085000000001,8.51252222222223,100,0.0,0.0,100.0,37.98144188757778,Muy mala
7636,29.871258,0.2836338,24.62667,7.5463057,1011.6287,494.53696,20.601732,1.0772214,19.381466,1.053253,165.06497,100.31944,100.0,10.772214,48.83713000000001,100.0,99.24783500000001,74.96390555555556,100,100.0,0.0,100.0,61.860158759044445,Mala
7637,17.233604,0.62437063,19.001184,7.574765,1335.593,664.3368,66.023865,1.2651414,31.028503,898.1492,102.766205,99.5957,100.0,12.651414,16.440699999999993,83.56631999999999,42.470168750000006,100.0,100,0.0,0.0,95.00591999999999,45.30611018410001,Mala
7638,21.49324,0.29324317,23.066214,7.6963797,1138.3003,557.55334,21.163258,0.35126287,36.064365,1.3319592,158.6012,77.8997,100.0,3.5126287,36.169969999999985,94.244666,98.5459275,78.55488888888888,100,100.0,0.0,100.0,57.6089119586911,Mala
7639,14.3740835,0.7564353,15.040269,8.313543,1375.3925,682.52734,53.907387,1.2010105,38.377,75.0715,128.27112,97.545395,100.0,12.010105,12.460750000000004,81.747266,57.61576625,95.40493333333333,100,26.240526315789467,0.0,75.201345,47.049793058635075,Mala
7640,18.619064,0.8446327,18.87533,7.8853326,1128.1731,556.51013,45.090733,1.1884667,63.354267,217.67111,147.53021,90.80546,100.0,11.884667,37.18269000000001,94.348987,68.63658375,84.70543888888888,100,0.0,13.354266999999993,94.37665000000001,50.37421657421111,Mala
7641,18.227036,0.24479252,22.790012,8.019375,1469.1875,722.02747,101.46518,3.6710782,17.8964,298.7543,198.93748,117.04949,100.0,45.066173000000006,3.081249999999997,77.797253,0.0,56.14584444444445,100,0.0,0.0,100.0,49.17439653605556,Mala
7642,26.38742,0.21444502,19.684416,8.098145,1050.4135,523.6046,44.29353,6.6333866,26.779222,15.033293,319.70218,53.67152,100.0,86.333866,44.95864999999999,97.63954,69.6330875,0.0,100,89.43863894736842,0.0,98.42208,78.72659134550527,Aceptable
7643,20.569899,0.8833107,26.640797,7.6787105,1022.1265,514.43317,41.189922,1.1017101,73.84261,416.23987,218.07683,107.83359,100.0,11.017101,47.78735,98.55668299999999,73.5125975,45.51287222222222,100,0.0,23.842609999999993,91.79601500000001,51.451991625977776,Mala
7644,16.728369,0.5234505,19.453867,8.191518,1072.7136,529.4165,41.39591,4.6622176,29.866695,28.500849,233.57428,65.14861,100.0,59.933264,42.72864,97.05834999999999,73.2551125,36.903177777777785,100,75.26226421052633,0.0,97.269335,70.55807894190117,Aceptable
7645,15.37489,0.5033927,18.682972,7.8779745,259.96182,153.38216,18.301083,5.3922033,26.600018,10.287009,100.820724,17.780777,100.0,70.8830495,100.0,100.0,100.0,100.0,100,94.43472736842105,0.0,93.41485999999999,86.02611810556317,Buena
7646,15.590799,0.34619588,23.08342,7.717085,1449.5206,719.402,28.96391,0.8675084,24.07739,3.3029056,219.65288,141.26268,100.0,8.675084,5.047939999999997,78.0598,88.7951125,44.63728888888888,100,100.0,0.0,100.0,52.07873769171112,Mala
7647,17.136074,0.330978,17.71983,8.2746105,1291.1698,635.8354,44.496983,7.6306887,28.740051,5.354852,301.28812,83.0397,100.0,96.306887,20.883020000000002,86.41646,69.37877125,0.0,100,99.62647157894737,0.0,88.59915000000001,78.20582945914212,Aceptable
7648,21.685877,0.54505885,22.338789,7.2938404,1612.497,799.1266,601.3832,0.28661656,10.8353815,996.5833,292.90988,126.36119,100.0,2.8661656000000004,0.0,70.08734,0.0,3.938955555555566,100,0.0,0.0,100.0,34.00606745668444,Muy mala
7649,11.106344,0.8046188,18.666618,8.269461,1390.6802,679.2442,56.24799,2.4732606,44.27587,821.53107,153.7301,114.87348,100.0,27.098909000000003,10.931979999999996,82.07558,54.690012499999995,81.26105555555556,100,0.0,0.0,93.33309,48.82520741304446,Mala
7650,28.247025,0.3467666,24.031612,7.5074387,976.20135,476.28983,19.341995,0.6095138,25.101963,0.90887326,158.36295,94.83243,100.0,6.095138,52.379864999999995,100.0,100.0,78.68724999999999,100,100.0,0.0,100.0,61.0610752622,Mala
7651,20.595722,0.8338101,21.307491,8.37432,1397.8842,680.6052,67.28947,4.1195874,37.72703,655.6735,187.00314,134.4928,100.0,51.793811000000005,10.211580000000012,81.93948,40.8881625,62.77603333333333,100,0.0,0.0,100.0,54.87922503306668,Mala
7652,14.9331,0.42264694,19.320702,7.8492956,1507.5605,743.3565,56.49077,0.7637484,21.921284,167.67715,183.39568,87.89061,100.0,7.637484,0.0,75.66435,54.3865375,64.78017777777778,100,0.0,0.0,96.60351,40.625521442822205,Muy mala
7653,25.884314,0.6285262,23.525349,8.206633,1288.0378,635.66864,64.80229,3.9963696,30.426285,183.43384,175.50351,101.81812,100.0,49.945544,21.196219999999997,86.433136,43.99713750000001,69.16471666666666,100,0.0,0.0,100.0,56.51467117253333,Mala
7654,16.431978,0.38461655,26.79012,7.6947727,1093.2476,533.9807,32.604744,0.40977693,63.220917,16.867403,228.7659,74.979416,100.0,4.0977692999999995,40.67524000000001,96.60193000000001,84.24407000000001,39.5745,100,87.50799684210526,13.220917,91.04939999999999,56.0222204286358,Mala
7655,13.623878,0.26988214,20.058462,7.883476,1511.3162,745.86957,63.19999,0.72792876,23.35065,239.74187,185.33923,80.94296,100.0,7.2792876,0.0,75.413043,46.0000125,63.70042777777778,100,0.0,0.0,100.0,40.079241414562226,Muy mala
7656,19.336674,0.8606704,15.841798,8.398149,1345.7131,658.83325,57.462154,2.241283,36.155556,258.76846,166.11906,110.50048,100.0,23.619245000000003,15.428690000000003,84.116675,53.1723075,74.3783,100,0.0,0.0,79.20899,47.996251905499996,Mala
7657,15.058517,0.42300752,18.743519,8.249495,1346.0912,666.1021,48.893906,5.552294,26.946932,9.321587,276.62225,97.12023,100.0,73.28441,15.390879999999996,83.38979,63.8826175,12.987638888888881,100,95.45096105263158,0.0,93.71759499999999,70.21584781050584,Aceptable
7658,5.3928843,0.73733705,17.159279,8.199245,1759.7545,879.3502,45.946213,3.3775897,19.493782,1.2946707,252.90689,181.0848,100.0,40.6638455,0.0,62.064980000000006,67.56723375,26.162838888888885,100,100.0,0.0,85.796395,57.224748793811116,Mala
7659,29.671028,0.4254245,26.325834,7.921819,1489.7372,735.2329,41.64398,1.213079,29.388279,19.337044,203.78714,118.36748,100.0,12.130790000000001,1.0262799999999999,76.47671,72.945025,53.45158888888889,100,84.9083747368421,0.0,93.37083,50.34981334963744,Mala
7660,27.844267,0.41333586,25.23094,7.5329504,1277.194,623.518,22.90889,0.5627303,22.319239,2.4683106,139.1279,139.497,100.0,5.627303,22.280600000000007,87.6482,96.3638875,89.37338888888888,100,100.0,0.0,98.8453,55.99024910231111,Mala
7661,14.786411,0.35759106,16.55339,8.125788,1526.1414,756.23865,51.42051,0.9161771,49.924793,21.642483,254.04456,93.87043,100.0,9.161771,0.0,74.376135,60.7243625,25.530800000000013,100,82.48159684210526,0.0,82.76695000000001,47.22455505021579,Mala
7662,16.28279,0.6912488,14.245108,8.355541,1527.0813,768.5788,91.75211,1.7032051,50.187866,983.3924,155.294,126.74514,100.0,17.032051,0.0,73.14212,10.309862499999994,80.39222222222222,100,0.0,0.18786599999999964,71.22554,40.68203300997778,Muy mala
7663,14.059858,0.7688965,25.145058,7.588255,715.47473,348.7334,24.832705,1.2222526,34.624107,90.719734,134.45706,58.52374,100.0,12.222526,78.452527,100.0,93.95911875,91.9683,100,9.768701052631585,0.0,99.27471,58.064141749394736,Mala
7664,24.83484,0.23090187,23.5904,7.1554503,1484.4452,740.5911,382.87335,0.38736427,36.815723,998.4262,152.7781,101.63031,100.0,3.8736427,1.5554799999999886,75.94089,0.0,81.78994444444444,100,0.0,0.0,100.0,37.355927722135554,Muy mala
7665,12.669996,0.57062733,15.122708,8.639651,1290.9265,631.29694,60.930065,8.867241,39.115307,6.3044486,254.28186,102.737,94.41395999999997,100.0,20.907349999999994,86.870306,48.837418750000005,25.398966666666666,100,98.62689621052631,0.0,75.61354,77.48565287641229,Aceptable
7666,11.296067,0.37442076,20.176447,7.9136024,1469.7266,729.13904,29.000113,1.215549,27.195593,1.4243108,221.87108,138.94933,100.0,12.15549,3.0273399999999953,77.086096,88.74985875,43.404955555555546,100,100.0,0.0,100.0,52.71662457654444,Mala
7667,27.389734,0.2471755,27.91628,7.786183,1557.7739,761.4932,51.138435,0.45207605,68.50653,106.44906,178.77078,115.80616,100.0,4.5207605,0.0,73.85068,61.076956249999995,67.34956666666668,100,0.0,18.506529999999998,85.4186,40.58945256953333,Muy mala
7668,16.361315,0.8027561,18.249887,8.044195,1114.9692,535.97943,52.43785,2.061545,19.467936,419.98376,131.08527,95.278915,100.0,20.923175000000004,38.50308,96.402057,59.4526875,93.84151666666666,100,0.0,0.0,91.249435,52.496104381533335,Mala
7669,29.737297,0.7765075,18.383825,8.219581,1018.1122,507.7654,45.782223,7.084356,16.413189,30.826632,290.99426,84.514015,100.0,90.84356,48.188779999999994,99.22346,67.77222125,5.003188888888886,100,72.81407157894736,0.0,91.91912500000001,79.0506349149532,Aceptable
7670,12.057064,0.8288634,17.94469,8.238798,1411.082,694.7749,42.90397,1.2467854,33.829384,177.15842,123.11221,95.08472,100.0,12.467854,8.89179999999999,80.52251,71.3700375,98.27099444444444,100,0.0,0.0,89.72345000000001,45.40051291315555,Mala
7671,11.801114,0.80070305,22.161007,7.7565536,1170.9385,574.1579,41.599983,0.8719318,65.118546,116.4171,320.847,136.50772,100.0,8.719318000000001,32.90615,92.58421,73.00002125,0.0,100,0.0,15.118545999999995,100.0,46.72943902149999,Mala
7672,20.93776,0.3282135,23.263958,7.8608146,1394.869,688.03503,30.470604,1.1736681,25.823307,3.7631984,215.37169,123.20435,100.0,11.736681,10.513100000000009,81.196497,86.911745,47.015727777777784,100,100.0,0.0,100.0,53.95675469332222,Mala
